Date,Value
2024-01-31,61.527000427246094
2024-02-01,63.027000427246094
2024-02-02,66.16000366210938
2024-02-05,69.33200073242188
2024-02-06,68.2229995727539
2024-02-07,70.0989990234375
2024-02-08,69.64099884033203
2024-02-09,72.13300323486328
2024-02-12,72.24800109863281
2024-02-13,72.12799835205078
2024-02-14,73.9000015258789
2024-02-15,72.65799713134766
2024-02-16,72.61299896240234
2024-02-20,69.4520034790039
2024-02-21,67.47200012207031
2024-02-22,78.53800201416016
2024-02-23,78.81700134277344
2024-02-26,79.09200286865234
2024-02-27,78.70099639892578
2024-02-28,77.66300201416016
2024-02-29,79.11199951171875
2024-03-01,82.27899932861328
2024-03-04,85.23699951171875
2024-03-05,85.96399688720703
2024-03-06,88.69999694824219
2024-03-07,92.66899871826172
2024-03-08,87.52799987792969
2024-03-11,85.77400207519531
2024-03-12,91.91300201416016
2024-03-13,90.88800048828125
2024-03-14,87.94400024414062
2024-03-15,87.83699798583984
2024-03-18,88.45500183105469
2024-03-19,89.39800262451172
2024-03-20,90.37200164794922
2024-03-21,91.43499755859375
2024-03-22,94.28900146484375
2024-03-25,95.00199890136719
2024-03-26,92.56099700927734
2024-03-27,90.25
2024-03-28,90.35600280761719
2024-04-01,90.36299896240234
2024-04-02,89.4520034790039
2024-04-03,88.96399688720703
2024-04-04,85.90499877929688
2024-04-05,88.00800323486328
2024-04-08,87.13300323486328
2024-04-09,85.35399627685547
2024-04-10,87.03900146484375
2024-04-11,90.61599731445312
2024-04-12,88.18599700927734
2024-04-15,86.0009994506836
2024-04-16,87.41500091552734
2024-04-17,84.03500366210938
2024-04-18,84.6709976196289
2024-04-19,76.19999694824219
2024-04-22,79.51799774169922
2024-04-23,82.4229965209961
2024-04-24,79.677001953125
2024-04-25,82.63200378417969
2024-04-26,87.73500061035156
2024-04-29,87.75700378417969
2024-04-30,86.4020004272461
2024-05-01,83.04100036621094
2024-05-02,85.81700134277344
2024-05-03,88.78900146484375
2024-05-06,92.13999938964844
2024-05-07,90.55400085449219
2024-05-08,90.41200256347656
2024-05-09,88.74700164794922
2024-05-10,89.87799835205078
2024-05-13,90.39900207519531
2024-05-14,91.35600280761719
2024-05-15,94.62999725341797
2024-05-16,94.35900115966797
2024-05-17,92.47899627685547
2024-05-20,94.77999877929688
2024-05-21,95.38600158691406
2024-05-22,94.94999694824219
2024-05-23,103.79900360107422
2024-05-24,106.46900177001953
2024-05-28,113.9010009765625
2024-05-29,114.82499694824219
2024-05-30,110.5
2024-05-31,109.63300323486328
2024-06-03,115.0
2024-06-04,116.43699645996094
2024-06-05,122.44000244140625
2024-06-06,120.99800109863281
2024-06-07,120.88800048828125
2024-06-10,121.79000091552734
2024-06-11,120.91000366210938
2024-06-12,125.19999694824219
2024-06-13,129.61000061035156
2024-06-14,131.8800048828125
2024-06-17,130.97999572753906
2024-06-18,135.5800018310547
2024-06-20,130.77999877929688
2024-06-21,126.56999969482422
2024-06-24,118.11000061035156
2024-06-25,126.08999633789062
2024-06-26,126.4000015258789
2024-06-27,123.98999786376953
2024-06-28,123.54000091552734
2024-07-01,124.30000305175781
2024-07-02,122.66999816894531
2024-07-03,128.27999877929688
2024-07-05,125.83000183105469
2024-07-08,128.1999969482422
2024-07-09,131.3800048828125
2024-07-10,134.91000366210938
2024-07-11,127.4000015258789
2024-07-12,129.24000549316406
2024-07-15,128.44000244140625
2024-07-16,126.36000061035156
2024-07-17,117.98999786376953
2024-07-18,121.08999633789062
2024-07-19,117.93000030517578
2024-07-22,123.54000091552734
2024-07-23,122.58999633789062
2024-07-24,114.25
2024-07-25,112.27999877929688
2024-07-26,113.05999755859375
2024-07-29,111.58999633789062
2024-07-30,103.7300033569336
2024-07-31,117.0199966430664
2024-08-01,109.20999908447266
2024-08-02,107.2699966430664
2024-08-05,100.44999694824219
2024-08-06,104.25
2024-08-07,98.91000366210938
2024-08-08,104.97000122070312
2024-08-09,104.75
2024-08-12,109.0199966430664
2024-08-13,116.13999938964844
2024-08-14,118.08000183105469
2024-08-15,122.86000061035156
2024-08-16,124.58000183105469
2024-08-19,130.0
2024-08-20,127.25
2024-08-21,128.5
2024-08-22,123.73999786376953
2024-08-23,129.3699951171875
2024-08-26,126.45999908447266
2024-08-27,128.3000030517578
2024-08-28,125.61000061035156
2024-08-29,117.58999633789062
2024-08-30,119.37000274658203
2024-09-03,108.0
2024-09-04,106.20999908447266
2024-09-05,107.20999908447266
2024-09-06,102.83000183105469
2024-09-09,106.47000122070312
2024-09-10,108.0999984741211
2024-09-11,116.91000366210938
2024-09-12,119.13999938964844
2024-09-13,119.0999984741211
2024-09-16,116.77999877929688
2024-09-17,115.58999633789062
2024-09-18,113.37000274658203
2024-09-19,117.87000274658203
2024-09-20,116.0
2024-09-23,116.26000213623047
2024-09-24,120.87000274658203
2024-09-25,123.51000213623047
2024-09-26,124.04000091552734
2024-09-27,121.4000015258789
2024-09-30,121.44000244140625
2024-10-01,117.0
2024-10-02,118.8499984741211
2024-10-03,122.8499984741211
2024-10-04,124.91999816894531
2024-10-07,127.72000122070312
2024-10-08,132.88999938964844
2024-10-09,132.64999389648438
2024-10-10,134.80999755859375
2024-10-11,134.8000030517578
2024-10-14,138.07000732421875
2024-10-15,131.60000610351562
2024-10-16,135.72000122070312
2024-10-17,136.92999267578125
2024-10-18,138.0
2024-10-21,143.7100067138672
2024-10-22,143.58999633789062
2024-10-23,139.55999755859375
2024-10-24,140.41000366210938
2024-10-25,141.5399932861328
2024-10-28,140.52000427246094
2024-10-29,141.25
2024-10-30,139.33999633789062
2024-10-31,132.75999450683594
2024-11-01,135.39999389648438
2024-11-04,136.0500030517578
2024-11-05,139.91000366210938
2024-11-06,145.61000061035156
2024-11-07,148.8800048828125
2024-11-08,147.6300048828125
2024-11-11,145.25999450683594
2024-11-12,148.2899932861328
2024-11-13,146.27000427246094
2024-11-14,146.75999450683594
2024-11-15,141.97999572753906
2024-11-18,140.14999389648438
2024-11-19,147.00999450683594
2024-11-20,145.88999938964844
2024-11-21,146.6699981689453
2024-11-22,141.9499969482422
2024-11-25,136.02000427246094
2024-11-26,136.9199981689453
2024-11-27,135.33999633789062
2024-11-29,138.25
2024-12-02,138.6300048828125
2024-12-03,140.25999450683594
2024-12-04,145.13999938964844
2024-12-05,145.05999755859375
2024-12-06,142.44000244140625
2024-12-09,138.80999755859375
2024-12-10,135.07000732421875
2024-12-11,139.30999755859375
2024-12-12,137.33999633789062
2024-12-13,134.25
2024-12-16,132.0
2024-12-17,130.38999938964844
2024-12-18,128.91000366210938
2024-12-19,130.67999267578125
2024-12-20,134.6999969482422
2024-12-23,139.6699981689453
2024-12-24,140.22000122070312
2024-12-26,139.92999267578125
2024-12-27,137.00999450683594
2024-12-30,137.49000549316406
2024-12-31,134.2899932861328
2025-01-02,138.30999755859375
2025-01-03,144.47000122070312
