Date,Value
2023-04-27,107.58999633789062
2023-04-28,107.33999633789062
2023-05-01,107.19999694824219
2023-05-02,105.31999969482422
2023-05-03,105.41000366210938
2023-05-04,104.69000244140625
2023-05-05,105.56999969482422
2023-05-08,107.7699966430664
2023-05-09,107.3499984741211
2023-05-10,111.75
2023-05-11,116.56999969482422
2023-05-12,117.51000213623047
2023-05-15,116.51000213623047
2023-05-16,119.51000213623047
2023-05-17,120.83999633789062
2023-05-18,122.83000183105469
2023-05-19,122.76000213623047
2023-05-22,125.05000305175781
2023-05-23,122.55999755859375
2023-05-24,120.9000015258789
2023-05-25,123.4800033569336
2023-05-26,124.61000061035156
2023-05-30,123.66999816894531
2023-05-31,122.87000274658203
2023-06-01,123.72000122070312
2023-06-02,124.66999816894531
2023-06-05,126.01000213623047
2023-06-06,127.30999755859375
2023-06-07,122.5
2023-06-08,122.13999938964844
2023-06-09,122.2300033569336
2023-06-12,123.63999938964844
2023-06-13,123.83000183105469
2023-06-14,123.66999816894531
2023-06-15,125.08999633789062
2023-06-16,123.52999877929688
2023-06-20,123.0999984741211
2023-06-21,120.55000305175781
2023-06-22,123.1500015258789
2023-06-23,122.33999633789062
2023-06-26,118.33999633789062
2023-06-27,118.33000183105469
2023-06-28,120.18000030517578
2023-06-29,119.0999984741211
2023-06-30,119.69999694824219
2023-07-03,119.9000015258789
2023-07-05,121.75
2023-07-06,120.11000061035156
2023-07-07,119.4800033569336
2023-07-10,116.44999694824219
2023-07-11,117.13999938964844
2023-07-12,118.93000030517578
2023-07-13,124.54000091552734
2023-07-14,125.41999816894531
2023-07-17,124.6500015258789
2023-07-18,123.76000213623047
2023-07-19,122.02999877929688
2023-07-20,119.19999694824219
2023-07-21,120.0199966430664
2023-07-24,121.52999877929688
2023-07-25,122.20999908447266
2023-07-26,129.27000427246094
2023-07-27,129.39999389648438
2023-07-28,132.5800018310547
2023-07-31,132.72000122070312
2023-08-01,131.5500030517578
2023-08-02,128.3800048828125
2023-08-03,128.4499969482422
2023-08-04,128.11000061035156
2023-08-07,131.52999877929688
2023-08-08,131.39999389648438
2023-08-09,129.66000366210938
2023-08-10,129.69000244140625
2023-08-11,129.55999755859375
2023-08-14,131.3300018310547
2023-08-15,129.77999877929688
2023-08-16,128.6999969482422
2023-08-17,129.9199981689453
2023-08-18,127.45999908447266
2023-08-21,128.3699951171875
2023-08-22,129.0800018310547
2023-08-23,132.3699951171875
2023-08-24,129.77999877929688
2023-08-25,129.8800048828125
2023-08-28,131.00999450683594
2023-08-29,134.57000732421875
2023-08-30,135.8800048828125
2023-08-31,136.1699981689453
2023-09-01,135.66000366210938
2023-09-05,135.77000427246094
2023-09-06,134.4600067138672
2023-09-07,135.25999450683594
2023-09-08,136.3800048828125
2023-09-11,136.9199981689453
2023-09-12,135.33999633789062
2023-09-13,136.7100067138672
2023-09-14,138.10000610351562
2023-09-15,137.39999389648438
2023-09-18,138.2100067138672
2023-09-19,138.0399932861328
2023-09-20,133.74000549316406
2023-09-21,130.44000244140625
2023-09-22,130.25
2023-09-25,131.11000061035156
2023-09-26,128.57000732421875
2023-09-27,130.5399932861328
2023-09-28,132.30999755859375
2023-09-29,130.86000061035156
2023-10-02,134.1699981689453
2023-10-03,132.42999267578125
2023-10-04,135.24000549316406
2023-10-05,135.07000732421875
2023-10-06,137.5800018310547
2023-10-09,138.4199981689453
2023-10-10,138.05999755859375
2023-10-11,140.5500030517578
2023-10-12,138.97000122070312
2023-10-13,137.36000061035156
2023-10-16,139.10000610351562
2023-10-17,139.72000122070312
2023-10-18,137.9600067138672
2023-10-19,137.75
2023-10-20,135.60000610351562
2023-10-23,136.5
2023-10-24,138.80999755859375
2023-10-25,125.61000061035156
2023-10-26,122.27999877929688
2023-10-27,122.16999816894531
2023-10-30,124.45999908447266
2023-10-31,124.08000183105469
2023-11-01,126.44999694824219
2023-11-02,127.48999786376953
2023-11-03,129.10000610351562
2023-11-06,130.25
2023-11-07,130.97000122070312
2023-11-08,131.83999633789062
2023-11-09,130.24000549316406
2023-11-10,132.58999633789062
2023-11-13,132.08999633789062
2023-11-14,133.6199951171875
2023-11-15,134.6199951171875
2023-11-16,136.92999267578125
2023-11-17,135.30999755859375
2023-11-20,136.25
2023-11-21,136.97000122070312
2023-11-22,138.49000549316406
2023-11-24,136.69000244140625
2023-11-27,136.41000366210938
2023-11-28,137.1999969482422
2023-11-29,134.99000549316406
2023-11-30,132.52999877929688
2023-12-01,131.86000061035156
2023-12-04,129.27000427246094
2023-12-05,130.99000549316406
2023-12-06,130.02000427246094
2023-12-07,136.92999267578125
2023-12-08,134.99000549316406
2023-12-11,133.2899932861328
2023-12-12,132.52000427246094
2023-12-13,132.57000732421875
2023-12-14,131.94000244140625
2023-12-15,132.60000610351562
2023-12-18,135.8000030517578
2023-12-19,136.64999389648438
2023-12-20,138.33999633789062
2023-12-21,140.4199981689453
2023-12-22,141.49000549316406
2023-12-26,141.52000427246094
2023-12-27,140.3699951171875
2023-12-28,140.22999572753906
2023-12-29,139.69000244140625
2024-01-02,138.1699981689453
2024-01-03,138.9199981689453
2024-01-04,136.38999938964844
2024-01-05,135.72999572753906
2024-01-08,138.83999633789062
2024-01-09,140.9499969482422
2024-01-10,142.27999877929688
2024-01-11,142.0800018310547
2024-01-12,142.64999389648438
2024-01-16,142.49000549316406
2024-01-17,141.47000122070312
2024-01-18,143.47999572753906
2024-01-19,146.3800048828125
2024-01-22,145.99000549316406
2024-01-23,147.0399932861328
2024-01-24,148.6999969482422
2024-01-25,151.8699951171875
2024-01-26,152.19000244140625
2024-01-29,153.50999450683594
2024-01-30,151.4600067138672
2024-01-31,140.10000610351562
2024-02-01,141.16000366210938
2024-02-02,142.3800048828125
2024-02-05,143.67999267578125
2024-02-06,144.10000610351562
2024-02-07,145.5399932861328
2024-02-08,145.91000366210938
2024-02-09,149.0
2024-02-12,147.52999877929688
2024-02-13,145.13999938964844
2024-02-14,145.94000244140625
2024-02-15,142.77000427246094
2024-02-16,140.52000427246094
2024-02-20,141.1199951171875
2024-02-21,142.5500030517578
2024-02-22,144.08999633789062
2024-02-23,143.9600067138672
2024-02-26,137.57000732421875
2024-02-27,138.8800048828125
2024-02-28,136.3800048828125
2024-02-29,138.4600067138672
2024-03-01,137.13999938964844
2024-03-04,133.35000610351562
2024-03-05,132.6699981689453
2024-03-06,131.39999389648438
2024-03-07,134.3800048828125
2024-03-08,135.41000366210938
2024-03-11,137.6699981689453
2024-03-12,138.5
2024-03-13,139.7899932861328
2024-03-14,143.10000610351562
2024-03-15,141.17999267578125
2024-03-18,147.67999267578125
2024-03-19,147.02999877929688
2024-03-20,148.74000549316406
2024-03-21,147.60000610351562
2024-03-22,150.77000427246094
2024-03-25,150.07000732421875
2024-03-26,150.6699981689453
2024-03-27,150.8699951171875
2024-03-28,150.92999267578125
2024-04-01,155.49000549316406
2024-04-02,154.55999755859375
2024-04-03,154.9199981689453
2024-04-04,150.52999877929688
2024-04-05,152.5
2024-04-08,154.85000610351562
2024-04-09,156.60000610351562
2024-04-10,156.13999938964844
2024-04-11,159.41000366210938
2024-04-12,157.72999572753906
2024-04-15,154.86000061035156
2024-04-16,154.39999389648438
2024-04-17,155.47000122070312
2024-04-18,156.00999450683594
2024-04-19,154.08999633789062
2024-04-22,156.27999877929688
2024-04-23,158.25999450683594
2024-04-24,159.1300048828125
2024-04-25,156.0
2024-04-26,171.9499969482422
2024-04-29,166.14999389648438
2024-04-30,162.77999877929688
2024-05-01,163.86000061035156
2024-05-02,166.6199951171875
2024-05-03,167.24000549316406
2024-05-06,168.10000610351562
2024-05-07,171.25
2024-05-08,169.3800048828125
2024-05-09,169.9600067138672
2024-05-10,168.64999389648438
2024-05-13,169.13999938964844
2024-05-14,170.33999633789062
2024-05-15,172.50999450683594
2024-05-16,174.17999267578125
2024-05-17,176.05999755859375
2024-05-20,176.9199981689453
2024-05-21,177.85000610351562
2024-05-22,176.3800048828125
2024-05-23,173.5500030517578
2024-05-24,174.99000549316406
2024-05-28,176.39999389648438
2024-05-29,175.89999389648438
2024-05-30,172.11000061035156
2024-05-31,172.5
2024-06-03,173.1699981689453
2024-06-04,173.7899932861328
2024-06-05,175.41000366210938
2024-06-06,176.72999572753906
2024-06-07,174.4600067138672
2024-06-10,175.00999450683594
2024-06-11,176.6199951171875
2024-06-12,177.7899932861328
2024-06-13,175.16000366210938
2024-06-14,176.7899932861328
2024-06-17,177.24000549316406
2024-06-18,175.08999633789062
2024-06-20,176.3000030517578
2024-06-21,179.6300048828125
2024-06-24,179.22000122070312
2024-06-25,184.02999877929688
2024-06-26,183.8800048828125
2024-06-27,185.41000366210938
2024-06-28,182.14999389648438
2024-07-01,182.99000549316406
2024-07-02,185.24000549316406
2024-07-03,185.82000732421875
2024-07-05,190.60000610351562
2024-07-08,189.02999877929688
2024-07-09,188.97999572753906
2024-07-10,191.17999267578125
2024-07-11,185.57000732421875
2024-07-12,185.07000732421875
2024-07-15,186.52999877929688
2024-07-16,183.9199981689453
2024-07-17,181.02000427246094
2024-07-18,177.69000244140625
2024-07-19,177.66000366210938
2024-07-22,181.6699981689453
2024-07-23,181.7899932861328
2024-07-24,172.6300048828125
2024-07-25,167.27999877929688
2024-07-26,167.0
2024-07-29,169.52999877929688
2024-07-30,170.2899932861328
2024-07-31,171.5399932861328
2024-08-01,170.75999450683594
2024-08-02,166.66000366210938
2024-08-05,159.25
2024-08-06,158.2899932861328
2024-08-07,158.94000244140625
2024-08-08,162.02999877929688
2024-08-09,163.6699981689453
2024-08-12,162.2899932861328
2024-08-13,164.16000366210938
2024-08-14,160.3699951171875
2024-08-15,161.3000030517578
2024-08-16,162.9600067138672
2024-08-19,166.6699981689453
2024-08-20,167.17999267578125
2024-08-21,165.85000610351562
2024-08-22,163.8000030517578
2024-08-23,165.6199951171875
2024-08-26,166.16000366210938
2024-08-27,164.67999267578125
2024-08-28,162.85000610351562
2024-08-29,161.77999877929688
2024-08-30,163.3800048828125
2024-09-03,157.36000061035156
2024-09-04,156.4499969482422
2024-09-05,157.24000549316406
2024-09-06,150.9199981689453
2024-09-09,148.7100067138672
2024-09-10,148.66000366210938
2024-09-11,151.16000366210938
2024-09-12,154.69000244140625
2024-09-13,157.4600067138672
2024-09-16,158.05999755859375
2024-09-17,159.32000732421875
2024-09-18,159.80999755859375
2024-09-19,162.13999938964844
2024-09-20,163.58999633789062
2024-09-23,161.85000610351562
2024-09-24,162.2899932861328
2024-09-25,161.49000549316406
2024-09-26,162.72999572753906
2024-09-27,163.9499969482422
2024-09-30,165.85000610351562
2024-10-01,166.99000549316406
2024-10-02,165.86000061035156
2024-10-03,165.86000061035156
2024-10-04,167.05999755859375
2024-10-07,162.97999572753906
2024-10-08,164.3800048828125
2024-10-09,161.86000061035156
2024-10-10,162.0800018310547
2024-10-11,163.24000549316406
2024-10-14,164.9600067138672
2024-10-15,165.4600067138672
2024-10-16,165.16000366210938
2024-10-17,162.92999267578125
2024-10-18,163.4199981689453
2024-10-21,164.07000732421875
2024-10-22,165.13999938964844
2024-10-23,162.77999877929688
2024-10-24,162.72000122070312
2024-10-25,165.27000427246094
2024-10-28,166.72000122070312
2024-10-29,169.67999267578125
2024-10-30,174.4600067138672
2024-10-31,171.11000061035156
2024-11-01,171.2899932861328
2024-11-04,169.24000549316406
2024-11-05,169.74000549316406
2024-11-06,176.50999450683594
2024-11-07,180.75
2024-11-08,178.35000610351562
2024-11-11,180.35000610351562
2024-11-12,181.6199951171875
2024-11-13,178.8800048828125
2024-11-14,175.5800018310547
2024-11-15,172.49000549316406
2024-11-18,175.3000030517578
2024-11-19,178.1199951171875
2024-11-20,175.97999572753906
2024-11-21,167.6300048828125
2024-11-22,164.75999450683594
2024-11-25,167.64999389648438
2024-11-26,169.1199951171875
2024-11-27,169.22999572753906
2024-11-29,168.9499969482422
2024-12-02,171.49000549316406
2024-12-03,171.33999633789062
2024-12-04,174.3699951171875
2024-12-05,172.63999938964844
2024-12-06,174.7100067138672
2024-12-09,175.3699951171875
2024-12-10,185.1699981689453
2024-12-11,195.39999389648438
2024-12-12,191.9600067138672
2024-12-13,189.82000732421875
2024-12-16,196.66000366210938
2024-12-17,195.4199981689453
2024-12-18,188.39999389648438
2024-12-19,188.50999450683594
2024-12-20,191.41000366210938
2024-12-23,194.6300048828125
2024-12-24,196.11000061035156
2024-12-26,195.60000610351562
2024-12-27,192.75999450683594
2024-12-30,191.24000549316406
2024-12-31,189.3000030517578
2025-01-02,189.42999267578125
2025-01-03,191.7899932861328
